XCoord,YCoord,OBJECTID,Y_new,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
7490070.00888014,541138.05370614,18,-0.733704,0.336928,-0.639301,-1.193309,0.380908,0.956039,-0.277522,0.062689,0.314378,-0.926176,0.301136,0.354491,0.031693,0.078317,-0.074475,-0.585510,0.160131,0.162794,-0.183767,-0.174829,-0.193880
7500801.35651189,541474.86438423,19,0.433819,-0.039222,0.116532,-0.995715,-1.385102,-0.290685,-1.839340,0.021826,0.294868,-1.309264,1.116305,0.359841,0.028575,0.062376,-0.075565,-0.574287,0.124047,0.197170,-0.163173,-0.141681,-0.243901
7586647.62182689,544308.69467457,20,1.099230,0.077749,0.927010,-0.577681,-1.580927,-0.293610,-0.043358,0.196112,0.886749,-1.762410,-1.326133,0.400983,0.005602,-0.069706,-0.066909,-0.384998,-0.129224,0.454539,0.003341,0.128963,-0.356860
7629567.59897889,545818.50136623,21,-0.899727,-0.205362,-0.136156,0.936873,0.585022,1.660967,-0.104678,0.494696,0.218266,1.613571,0.677090,0.420175,-0.003882,-0.142719,-0.052832,-0.254817,-0.252335,0.491166,0.016340,0.141029,-0.208718
7634932.44159564,546011.58136064,22,2.243705,0.346333,-2.304628,-0.006621,-1.369865,-2.515819,-1.298213,0.987160,-0.182505,-1.461372,-1.235925,0.422497,-0.004945,-0.152388,-0.050744,-0.238420,-0.266786,0.489203,0.013657,0.133964,-0.186654
6674212.40437813,533187.85077456,23,-0.194930,0.292979,-0.002640,-0.081222,-0.414132,-0.160764,0.730550,-0.757677,0.808564,2.273528,-0.980395,0.004605,0.005848,-0.021020,-0.000332,0.073151,-0.041852,0.067012,-0.063339,0.033350,-0.136481
6684946.67293580,533230.38120131,24,-0.912195,1.520603,-1.080641,-0.538146,-0.523883,-0.534879,0.204550,-0.694022,0.003454,0.818866,-0.123082,0.007445,0.010246,-0.025765,-0.004599,0.102603,-0.066391,0.090981,-0.092885,0.036156,-0.191159
6690313.80098106,533253.09867556,25,-0.200606,0.576392,-0.009845,1.783800,-0.050377,0.819233,0.907569,-0.042033,0.510697,-0.177076,0.497498,0.008872,0.012437,-0.027990,-0.006634,0.117667,-0.079376,0.104139,-0.106880,0.037414,-0.217573
6695680.92541739,533276.78366756,26,1.428173,-0.617505,1.507455,-0.486536,0.912072,-0.290479,0.299324,0.612747,-1.009778,-0.191815,-1.355266,0.010303,0.014621,-0.030100,-0.008594,0.132962,-0.092859,0.118100,-0.120254,0.038554,-0.243093
6738617.74702388,533501.11228715,27,-0.921967,-0.402036,-2.585521,-0.809419,0.608228,-1.046899,-1.107952,-1.169171,-1.164832,-1.678994,-0.630408,0.021989,0.031754,-0.041750,-0.020875,0.262491,-0.216738,0.253990,-0.196893,0.041969,-0.389411
6781554.19986472,533787.38992982,28,0.053856,0.347342,0.243453,0.328869,-1.115582,-0.828443,-1.821692,-0.592504,-0.608371,-0.200557,0.743909,0.034256,0.048000,-0.041800,-0.025839,0.394972,-0.352127,0.401282,-0.204903,0.032948,-0.380528
6867425.64360705,534545.79031590,29,-0.279435,-0.242216,-0.266921,0.185680,-0.334357,0.316436,0.531566,1.056372,-0.306313,0.794279,0.327621,0.061232,0.076343,-0.003503,-0.013333,0.587403,-0.523841,0.521598,-0.054934,-0.007817,-0.055003
6872792.53149530,534601.41750123,30,1.971352,1.168059,2.013197,2.657692,2.536608,1.667034,1.374082,2.203106,2.267287,1.798815,0.680890,0.063043,0.077885,0.000455,-0.011721,0.593542,-0.526349,0.516886,-0.043488,-0.010134,-0.038707
6878159.40986913,534658.01286048,31,0.521540,0.524724,-0.511472,0.952223,-0.077001,1.104690,1.497675,-0.230695,-0.975488,1.051407,-0.407090,0.064869,0.079397,0.004573,-0.010035,0.598824,-0.527713,0.510678,-0.032398,-0.012309,-0.024290
6921094.04840913,535145.62048106,32,-1.361184,-0.519072,-1.093570,0.456212,0.281682,-1.522922,-0.208110,-0.583178,-0.036888,0.151717,-1.464308,0.080060,0.090337,0.042557,0.005590,0.608887,-0.497872,0.412982,0.032424,-0.023509,0.031688
6964027.93859105,535695.17384389,33,-1.777813,-0.933733,-0.774525,-0.787125,-1.563423,-1.005399,0.534389,-1.626030,-1.444318,0.170245,-0.471890,0.096297,0.099076,0.087162,0.023174,0.562307,-0.404840,0.257856,0.036165,-0.026636,0.095273
6974761.28392223,535842.24113506,34,1.160259,-0.131471,0.452381,-0.397727,0.255860,-0.490019,-1.966812,-0.022201,-0.030667,-1.641100,0.724319,0.100520,0.100896,0.098926,0.027562,0.542715,-0.374442,0.215649,0.028715,-0.027423,0.123018
7167950.95430064,539151.45958222,35,1.118651,1.450194,0.800046,1.243001,0.603427,0.730205,0.148227,0.099204,1.247134,-0.978786,-0.982759,0.186830,0.107320,0.277237,0.058687,0.040873,0.223381,-0.460771,0.233266,-0.035378,0.044698
7189415.04457447,539596.57516181,36,0.964572,1.384057,-0.027817,1.611240,-0.773612,0.497232,0.404220,0.788082,1.746576,-0.449944,2.003566,0.197432,0.105040,0.286208,0.053381,-0.000537,0.303871,-0.489262,0.250064,-0.032666,-0.039720
7280633.64822614,541661.05758139,37,-0.732137,1.158042,-0.192114,1.180363,0.017331,0.232575,-1.263128,0.770453,0.635005,0.357655,0.649112,0.243923,0.089738,0.286822,0.011891,-0.216025,0.589399,-0.366079,0.127232,-0.034758,-0.070956
7377210.66701397,544151.80194373,38,2.076801,0.791193,1.620930,1.154906,1.153660,-0.031317,2.256899,-0.099461,0.248658,0.785160,0.385339,0.294411,0.066041,0.220355,-0.045560,-0.487299,0.553797,-0.078620,-0.151695,-0.232868,0.234324
7404036.13501647,544899.31422822,39,2.315936,-0.421770,-1.831656,0.055946,-0.476899,-0.549431,0.823819,-0.498734,0.080965,-2.466728,0.862053,0.308412,0.058638,0.191176,-0.058863,-0.541303,0.477090,-0.032468,-0.202439,-0.270548,0.204630
7457684.99392588,546466.90656547,40,-1.249423,-1.398756,-0.627036,-1.212774,-0.504227,0.264549,-1.336719,-2.192227,0.517835,-1.251915,1.911991,0.336097,0.043439,0.122313,-0.077617,-0.591536,0.283590,0.057226,-0.224643,-0.240712,-0.028538
7468414.42161398,546792.03583647,41,-0.462423,0.456622,0.806198,2.165642,1.180438,0.526894,0.283175,2.551253,1.859208,2.200653,0.965562,0.341560,0.040395,0.107224,-0.079900,-0.591101,0.243766,0.083408,-0.216029,-0.217888,-0.085016
7479143.73152013,547121.03485039,42,1.296658,-0.410897,-0.196508,-0.813320,0.302233,-0.746823,0.103311,-1.614159,-0.812216,-1.314831,-0.827820,0.346992,0.037366,0.091804,-0.081658,-0.587076,0.204866,0.112883,-0.203646,-0.190560,-0.140801
7522059.76248580,548475.73161606,43,-1.218292,-2.818068,-1.178024,-0.628810,-1.298565,-0.095309,-1.426638,-1.070233,-0.078400,0.730245,-1.716312,0.368350,0.025540,0.027791,-0.083364,-0.536732,0.064341,0.253445,-0.127643,-0.052390,-0.330207
7532788.46150081,548824.08065690,44,0.418633,0.423032,1.411377,-1.481687,1.023444,0.210494,-1.113175,0.629873,-1.221386,-0.033599,-1.197379,0.373584,0.022690,0.011448,-0.082473,-0.516370,0.032954,0.290428,-0.105575,-0.014609,-0.361380
7586430.03269513,550623.87200481,45,1.073508,0.105873,0.272101,-0.015362,-0.847940,-0.533183,-1.126779,0.630195,0.854915,-0.890682,-2.310032,0.398984,0.009425,-0.071909,-0.070762,-0.380589,-0.121780,0.442295,-0.016640,0.145918,-0.371066
7640068.27089089,552520.40331672,46,1.027735,-0.461410,-0.403460,-1.321341,0.504632,0.235301,-0.545939,0.384061,1.038097,-0.537261,-1.427980,0.422864,-0.001630,-0.164382,-0.049263,-0.218167,-0.272832,0.477415,-0.011845,0.142017,-0.188390
7709792.71050997,555130.50964506,47,-1.625380,-1.117919,0.270901,0.103355,-1.131328,-0.698804,1.051763,-1.027703,0.424843,0.905471,0.550731,0.451125,-0.011587,-0.300875,-0.014110,-0.023529,-0.400059,0.321128,-0.107810,-0.054091,-0.029527
7715155.87202772,555338.05811448,48,0.424331,0.346565,1.579169,0.061400,0.023637,-1.084041,0.049055,0.945454,1.231647,1.474037,-0.715430,0.453152,-0.012116,-0.311862,-0.011372,-0.009841,-0.404297,0.302491,-0.122023,-0.069325,-0.028568
6690286.48607506,539571.84194356,49,-0.140550,-0.970465,-0.443530,1.512932,-1.297955,1.069686,-0.075732,0.187513,2.463615,0.202679,1.452501,0.006419,0.007241,-0.036020,0.004373,0.120166,-0.066265,0.121410,-0.090562,0.061151,-0.213628
6733214.23059997,539788.38055247,50,0.423058,-0.175258,0.723825,-0.262454,-0.325306,0.140075,0.053832,-0.303249,0.081395,-0.373715,-0.607717,0.018049,0.024478,-0.048866,-0.009026,0.248473,-0.187859,0.251612,-0.173870,0.059590,-0.370697
6770775.71748473,540028.65894331,51,-0.588731,0.047844,0.919949,0.839855,0.160176,-0.233237,-0.240008,-0.938135,-0.605084,0.243542,-0.868122,0.028673,0.038916,-0.050899,-0.015286,0.365652,-0.308549,0.381148,-0.191875,0.043881,-0.385172
6856629.19636796,540755.93078272,52,1.832494,1.422355,-0.070559,-0.533642,-0.886932,1.038720,-0.107226,1.359648,0.985666,0.366226,-0.173491,0.055212,0.068289,-0.018444,-0.009168,0.577246,-0.511598,0.535758,-0.057872,-0.020590,-0.067130
6867360.72313322,540864.25897814,53,-0.320130,-0.008650,1.352706,0.181033,0.539997,0.334906,0.523613,0.110704,0.620190,0.513830,0.103196,0.058789,0.071509,-0.010956,-0.006685,0.592268,-0.520954,0.530226,-0.034024,-0.027810,-0.028727
6953211.38837381,541870.23334414,54,1.621028,1.392800,1.015820,1.060694,1.511028,2.247240,1.042838,1.084200,1.230869,0.808817,1.317341,0.089710,0.092788,0.068853,0.020662,0.585948,-0.437037,0.304035,0.063107,-0.051903,0.098283
6963942.50667530,542013.39874023,55,0.356768,0.417771,0.796023,-0.101679,0.570818,0.097991,0.131091,-0.490601,1.023980,0.940063,0.112225,0.093871,0.094838,0.080539,0.024444,0.569601,-0.409726,0.262197,0.058322,-0.052578,0.120558
7071250.58372539,543657.93744589,56,0.915196,-0.582897,1.209248,1.023189,1.126576,0.921753,0.531160,-0.549562,-0.132263,0.691546,1.061561,0.138995,0.107153,0.197983,0.053458,0.292387,-0.081469,-0.143384,0.068645,-0.063791,0.319288
7081981.04946914,543843.67952847,57,0.181648,0.647395,-0.473954,-0.770338,-0.229253,0.150832,0.742037,-0.189598,-0.916607,0.377187,0.660409,0.143841,0.107547,0.208505,0.054753,0.260945,-0.051154,-0.184737,0.087992,-0.064531,0.308005
7098076.62128055,544129.54969165,58,-0.707887,-0.961710,-0.573163,0.372152,1.365169,0.092849,1.298278,1.631174,-0.673544,0.452493,0.783356,0.151214,0.107852,0.223446,0.055941,0.215229,-0.006684,-0.246688,0.120781,-0.065184,0.277011
7114172.03626813,544424.12817073,59,0.964306,-0.585676,-0.550897,-1.259915,0.010283,-0.232511,-1.234701,-0.572121,-0.120506,-1.473653,0.209404,0.158707,0.107818,0.237233,0.056171,0.172018,0.038561,-0.306716,0.155639,-0.065236,0.231465
7157092.33822264,545252.24528089,60,-0.162779,-1.657052,-1.144612,-0.916961,1.244859,0.465708,-0.989318,-1.808161,0.167449,-1.762499,-0.287036,0.179235,0.106105,0.267244,0.051805,0.072327,0.176760,-0.439182,0.237475,-0.062540,0.069600
7162457.29074730,545360.11415964,61,-0.065758,-0.145731,-1.132670,-0.767723,-2.091490,-1.552291,0.379125,-1.129726,-1.127507,-1.348822,-0.748281,0.181852,0.105730,0.270218,0.050738,0.061380,0.196045,-0.451367,0.244878,-0.061964,0.048052
7194646.58890139,546027.64563298,62,-0.861584,-1.168644,-1.822153,-1.559737,0.555732,-0.801666,-1.200879,-0.441274,-2.175954,0.035487,0.079568,0.197772,0.102755,0.284025,0.041926,-0.001074,0.317226,-0.497073,0.268755,-0.057905,-0.078157
7200011.40100639,546142.28713597,63,-1.578161,-2.337946,-0.842279,-1.019615,-1.971431,-0.760400,0.448557,0.188964,-1.552302,1.089045,0.055678,0.200458,0.102142,0.285623,0.040067,-0.011571,0.337719,-0.499756,0.268917,-0.057177,-0.097252
7205376.19244213,546257.89648481,64,0.898714,0.754718,0.272577,1.210213,1.053620,1.311660,1.022493,1.357058,1.674530,0.143813,2.183818,0.203153,0.101497,0.287013,0.038102,-0.022268,0.358097,-0.500972,0.267923,-0.056449,-0.114680
7237564.49387905,546971.87012248,65,-0.001186,-0.192755,-0.340846,-0.908810,-0.769294,-0.209111,-1.373652,-0.655902,-0.073921,-0.182155,-2.086554,0.219493,0.096978,0.290869,0.024209,-0.092797,0.473357,-0.478048,0.237881,-0.052211,-0.167574
7253658.35047080,547341.91826689,66,0.859998,0.108614,-1.453464,-0.708159,-0.774358,0.627143,-1.017435,-2.269938,-0.109690,-0.720224,0.683249,0.227757,0.094322,0.289853,0.016058,-0.132918,0.522858,-0.448704,0.208485,-0.050523,-0.155446
7269752.00430705,547720.67439914,67,0.966889,0.225148,0.804376,0.597328,-0.206723,0.476949,0.503349,0.078052,1.871684,0.446654,-0.991873,0.236074,0.091422,0.286846,0.007250,-0.176165,0.564272,-0.409647,0.171184,-0.053360,-0.119396
7323395.99380364,549046.08021289,68,0.943661,0.758983,-0.487535,2.097508,0.006921,0.483330,-0.563416,-0.207270,-0.577223,0.763653,1.256236,0.264061,0.080200,0.262616,-0.024981,-0.333416,0.625763,-0.242417,0.014336,-0.127147,0.094242
7377037.50495872,550468.23123997,69,-0.657243,-0.097864,-0.251500,0.001321,0.556969,-0.444926,-0.788005,-0.584108,0.773904,0.257078,-1.971464,0.292205,0.067113,0.217890,-0.056282,-0.478977,0.557098,-0.097004,-0.137759,-0.241204,0.231442
7441403.80273506,552302.50906748,70,1.303120,0.558034,1.607518,1.047258,-0.050833,-0.726357,-0.368375,1.966844,0.357571,-0.011929,-1.250182,0.325702,0.050023,0.141960,-0.083071,-0.578422,0.350182,0.005797,-0.224087,-0.256936,0.055162
7457494.74529064,552782.84406482,71,-0.918533,-0.718636,0.450113,1.408993,-0.598494,1.035419,1.265602,0.396130,0.727012,0.877963,-0.301467,0.333964,0.045668,0.120077,-0.087062,-0.584840,0.290284,0.038854,-0.222066,-0.229384,-0.029024
7478948.92646356,553436.83357048,72,1.702226,0.776625,0.890435,-1.664186,-0.218722,-0.465878,-0.147377,0.092311,-1.372986,-1.374351,0.225926,0.344879,0.039887,0.089593,-0.090466,-0.580834,0.211992,0.094884,-0.205440,-0.176085,-0.141509
7537945.42920522,555315.10606064,73,0.029619,0.603686,0.771399,0.261692,-1.133238,0.562361,-1.069216,0.000835,1.367007,0.192629,-0.084888,0.374131,0.024558,0.001065,-0.088258,-0.500075,0.025053,0.292970,-0.108062,0.021488,-0.379195
7543308.56086738,555491.66180989,74,0.832267,-0.930576,-0.297753,-1.746585,-0.971728,-1.782365,-0.196656,-2.427261,-2.709341,-1.224996,-0.902358,0.376724,0.023233,-0.007129,-0.087237,-0.488338,0.009748,0.311061,-0.098209,0.040438,-0.389805
7559397.76261280,556027.13186756,75,0.019364,0.685312,0.630264,-0.494954,0.281454,-0.298248,-0.769231,0.060002,-0.903451,-1.116538,1.362202,0.384425,0.019352,-0.031811,-0.083408,-0.449687,-0.036316,0.362038,-0.070584,0.095127,-0.406758
7645201.79211989,559029.98773848,76,-0.870094,-1.114948,-0.527589,-0.492046,-0.334129,0.228987,1.094623,0.539726,1.414353,-0.682242,0.790551,0.423224,0.001805,-0.176484,-0.047110,-0.198132,-0.278127,0.464762,-0.037662,0.148540,-0.191531
7672013.73455888,560019.15537956,77,-0.215232,2.386160,0.321751,1.932909,2.023044,1.384456,1.583700,0.582501,0.617408,-0.271193,0.626312,0.434431,-0.002296,-0.227702,-0.032190,-0.120131,-0.337393,0.423030,-0.061386,0.078983,-0.106368
7693462.63916755,560827.89720039,78,-0.286628,-1.246985,-1.911097,-1.469830,-0.816873,-1.868556,0.142176,-1.778603,-1.067946,-1.116280,-0.167903,0.443038,-0.005013,-0.270369,-0.019845,-0.061610,-0.372459,0.367724,-0.093339,0.011871,-0.067592
7709548.93212613,561444.60758114,79,-0.499511,0.121604,-1.106338,0.404199,0.432320,0.422914,-0.175680,0.189725,1.390239,-0.725095,-0.569596,0.449271,-0.006702,-0.303066,-0.010599,-0.019782,-0.390035,0.316545,-0.128857,-0.037421,-0.057203
6722448.17273581,546047.02682781,80,1.175772,-1.178504,-0.443518,0.035681,0.283849,1.835010,0.145465,-0.184363,-0.875958,1.075963,-0.864721,0.012647,0.015057,-0.054568,0.004539,0.217894,-0.142408,0.231959,-0.141356,0.080328,-0.337347
6845837.26946105,546969.86520523,81,0.456568,-1.044246,-2.339049,-0.289142,-1.016486,0.379802,-1.086767,0.280811,-0.662896,-1.511475,0.399728,0.049252,0.060043,-0.032784,-0.003716,0.563364,-0.492941,0.544917,-0.061309,-0.028615,-0.087644
6904847.84861813,547592.14939372,82,-1.555276,-0.909047,-0.758557,-0.366777,-0.847042,-0.985045,0.260255,-0.616294,-1.532052,0.831258,-0.594586,0.069367,0.077209,0.013046,0.008795,0.623460,-0.518026,0.471560,0.057841,-0.071110,0.073157
6942399.34634964,548049.10090764,83,0.931057,1.046539,0.674071,1.388053,0.485343,1.905438,0.447929,1.174073,0.836881,0.291633,-0.657732,0.083185,0.086205,0.050616,0.019429,0.605819,-0.464590,0.349551,0.086417,-0.077925,0.106488
7006771.89772239,548942.73888415,84,-0.516333,-0.744760,-1.396523,-0.222138,-0.938351,-0.973420,-0.037642,-0.216375,-0.587557,0.297709,0.134979,0.108751,0.097712,0.122454,0.037329,0.485294,-0.287730,0.099043,0.049531,-0.083322,0.252801
7028228.96635672,549271.57713723,85,-0.718961,1.881749,-0.088734,-0.924614,-1.779798,0.211450,0.234607,-1.317811,0.895671,-0.748119,0.073589,0.117789,0.100388,0.146659,0.042109,0.427402,-0.219479,0.020110,0.047010,-0.085959,0.298476
7049685.79253747,549615.89403389,86,-0.133485,-0.069601,0.676164,-0.581700,-0.234456,-0.657679,-0.343416,-0.828438,0.245243,-0.936609,1.147509,0.127075,0.102468,0.170199,0.045867,0.365228,-0.152672,-0.058186,0.060709,-0.088529,0.322348
7081870.55165863,550161.39294289,87,0.333839,0.454637,-0.130945,0.182143,0.732216,1.305279,1.547472,0.857291,-0.333548,-0.837308,1.741018,0.141452,0.104465,0.203270,0.049118,0.270450,-0.059073,-0.180865,0.108862,-0.091358,0.302840
7103326.72200081,550544.40694064,88,0.283447,0.964034,0.781808,1.852882,-0.309315,-0.489021,1.028303,1.276826,2.252004,-1.174347,0.247291,0.151318,0.105051,0.223205,0.049441,0.210212,0.000230,-0.263813,0.152573,-0.092096,0.252963
7119418.66488247,550841.82498097,89,1.086633,0.226792,1.072094,-0.481117,0.711512,0.954271,1.833683,-1.142593,2.340848,1.201125,-0.160021,0.158858,0.105103,0.236768,0.048621,0.168091,0.046319,-0.323451,0.186973,-0.091934,0.200409
7124782.60986322,550942.89925389,90,0.148571,-1.971080,-0.432413,-0.332236,0.479140,0.501805,-0.350682,-0.796727,-0.936468,-2.385592,-0.964717,0.161396,0.105047,0.240995,0.048137,0.154746,0.062437,-0.342367,0.198187,-0.091743,0.180802
7178421.02391164,552006.84725723,91,-0.776463,-0.412419,-1.103820,-1.925309,0.030922,-0.174104,0.302466,0.491502,-1.015766,0.264317,0.303743,0.187424,0.102542,0.273927,0.037371,0.039781,0.248577,-0.482670,0.279249,-0.086773,-0.032887
7232057.43140239,553167.53063139,92,0.998548,0.060452,-0.484819,0.652697,0.357325,0.727123,0.614348,-0.271488,-0.321657,1.040241,-1.801293,0.214438,0.096715,0.287263,0.016246,-0.070229,0.450042,-0.493559,0.261961,-0.079564,-0.181875
7291054.95448323,554556.00685707,93,-1.247196,-1.737753,-2.190478,0.405418,-0.734748,-1.271282,-0.829686,0.030311,-0.036834,0.460305,0.567438,0.244955,0.086985,0.276776,-0.016165,-0.227997,0.602101,-0.360987,0.127940,-0.096134,-0.054964
7339323.53051805,555779.08774422,94,-0.424287,0.043865,1.598446,1.676510,2.484039,0.075748,0.427953,1.634308,0.574500,2.005924,1.473480,0.270267,0.076946,0.248595,-0.045712,-0.371307,0.619607,-0.209976,-0.019321,-0.180910,0.149532
7382227.21537980,556932.04213123,95,-0.437470,0.436574,0.323819,-0.770414,0.585016,0.198169,1.585446,0.183082,0.837621,2.024687,0.743136,0.292813,0.066879,0.209983,-0.069815,-0.482798,0.547592,-0.105243,-0.136462,-0.256401,0.229048
7398315.66187739,557380.35914798,96,1.077017,1.276175,-0.319358,-0.369514,0.210730,-1.888687,0.613549,1.925693,-0.621691,0.776370,0.735912,0.301242,0.062909,0.192591,-0.077514,-0.515891,0.503141,-0.077927,-0.170079,-0.270327,0.213046
7430491.81471655,558303.10631822,97,-1.245163,0.191568,0.793758,0.441208,0.855442,0.419377,-0.992327,0.328869,1.073863,1.859200,0.676723,0.318004,0.054771,0.153729,-0.089870,-0.562379,0.395655,-0.031265,-0.212371,-0.262260,0.106352
7435854.40897822,558460.28284115,98,-0.404649,0.585910,-1.033836,-1.067556,-0.334329,0.283564,-0.887386,-0.530391,0.479519,-1.408556,0.138425,0.320782,0.053398,0.146783,-0.091485,-0.567272,0.376237,-0.022502,-0.215837,-0.255980,0.080980
7468029.37120298,559423.65033698,99,-0.412875,0.104841,0.728941,-0.386600,0.556909,0.896547,0.628765,-0.373445,-0.007180,-0.009389,-0.008365,0.337314,0.045143,0.102800,-0.098245,-0.578106,0.257832,0.046627,-0.214907,-0.191304,-0.086492
7527014.01898147,561280.24800172,100,0.895833,-0.201080,-1.051206,0.612316,-0.382480,-0.550930,-0.265896,-0.690068,0.600349,-1.914608,0.011382,0.366846,0.030386,0.015260,-0.096890,-0.516318,0.063686,0.239260,-0.139244,0.000993,-0.355343
7532376.07453030,561454.83197014,101,-0.202411,-0.199929,0.344742,0.392162,0.524509,0.204368,0.037646,0.432735,0.578447,0.835222,-0.012144,0.369468,0.029099,0.007081,-0.095889,-0.505985,0.048134,0.258242,-0.130135,0.019930,-0.371175
7548462.05187272,561984.38668531,102,-0.901900,1.116875,-0.834283,-1.841015,0.808331,0.973212,-1.033384,-1.950763,-0.101587,1.536463,0.175821,0.377263,0.025317,-0.017502,-0.092052,-0.471098,0.002145,0.313332,-0.103324,0.076522,-0.405124
7596718.23095071,563625.26857415,103,-1.572732,-1.436410,-0.399152,-1.231079,2.090496,-0.115875,-0.517927,-0.541405,1.625462,-0.133641,-0.358460,0.399916,0.014869,-0.093833,-0.073746,-0.340411,-0.137629,0.436986,-0.048507,0.194723,-0.375988
7602079.86294398,563812.42371164,104,1.015825,2.367480,-0.579364,-1.271702,0.158206,0.700844,0.495625,0.495860,1.941746,-1.495339,-0.451198,0.402359,0.013808,-0.102777,-0.071163,-0.324385,-0.153149,0.444950,-0.046312,0.199154,-0.361952
