XCoord,YCoord,OBJECTID,Y_new,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
6937274.08560281,529026.02215597,11,-0.608824,-0.426871,0.475173,-0.047127,-0.614576,-0.558379,-1.182731,-0.615479,-0.089631,-0.904825,-0.226101,0.088457,0.098322,0.065602,0.009215,0.591136,-0.466130,0.353992,0.019290,0.000485,0.019027
6980216.78875922,529598.92652197,12,0.680763,3.085435,0.541130,2.030129,1.930756,1.607941,1.440175,0.422758,0.426388,0.846297,-0.502832,0.105079,0.105861,0.111331,0.029435,0.524205,-0.352548,0.190542,0.002217,-0.002339,0.114630
6985584.56739372,529674.89585823,13,1.288800,1.295762,1.629734,1.553979,0.676830,1.386912,1.790305,2.176759,2.328855,0.357803,0.363113,0.107230,0.106631,0.117231,0.031901,0.512601,-0.335930,0.169558,-0.002217,-0.002822,0.131425
7001687.81897980,529908.61291048,14,0.091146,-0.531285,0.071936,0.333849,-0.095814,0.489461,-0.360862,0.203242,-0.243847,-0.030516,0.827308,0.113780,0.108708,0.134995,0.039082,0.474303,-0.284408,0.107528,-0.013951,-0.004475,0.184033
7076834.54860730,531114.49041998,15,0.238527,-0.043996,-1.224957,0.542309,0.104629,0.480579,-0.995952,-0.867919,-0.288111,-1.824157,-0.483286,0.146194,0.113666,0.213975,0.064821,0.257917,-0.049709,-0.171054,0.035596,-0.012653,0.322471
7082202.05197988,531207.88491823,16,-1.241108,-0.705385,0.195107,-0.439182,-0.734820,0.723290,-0.664503,1.022383,0.016448,0.528007,-1.895657,0.148619,0.113721,0.219053,0.065973,0.242158,-0.034633,-0.191544,0.045858,-0.012994,0.318978
7098304.46039180,531493.87647223,17,0.667424,0.086342,-0.224553,1.334873,-0.490089,1.320341,0.269456,1.065607,-0.071013,-0.219129,0.939650,0.155979,0.113647,0.233600,0.068750,0.196161,0.009852,-0.252550,0.079563,-0.013647,0.296540
7103671.89519498,531591.14300998,18,0.502822,1.077899,-1.128372,1.877284,0.344481,-0.333013,-0.804305,-0.225732,-1.003015,-0.448631,0.563396,0.158459,0.113544,0.238200,0.069440,0.181366,0.024709,-0.272473,0.091428,-0.013734,0.285332
7216383.68355048,533857.34812322,19,-0.250449,-0.099603,-0.502949,-0.333596,-0.101810,-0.766691,0.368541,1.226983,0.003162,-0.432172,-0.985140,0.213214,0.102763,0.296564,0.054319,-0.063989,0.410747,-0.485813,0.229301,-0.003534,-0.106712
7221750.69020489,533975.91022205,20,-0.951692,-0.904661,-0.890758,-0.394936,-0.042573,-0.635874,0.597477,0.929764,-1.641339,0.554344,0.558532,0.215927,0.101870,0.297205,0.052215,-0.075532,0.429835,-0.481490,0.225109,-0.002825,-0.117398
7227117.67520580,534095.44049481,21,0.183292,-0.190290,1.365248,1.069013,-0.403820,0.943012,0.292321,0.034902,0.072319,0.966841,-0.881769,0.218648,0.100945,0.297631,0.050000,-0.087416,0.448455,-0.475748,0.219765,-0.002125,-0.125377
7296886.44839764,535737.41260456,22,-0.180567,-1.395840,0.724178,0.868375,0.650559,-1.493774,-0.934388,-2.421223,-0.119204,-2.740483,-0.433457,0.254565,0.086359,0.283351,0.013142,-0.272260,0.614737,-0.300352,0.065516,-0.030341,0.002860
7302253.11450155,535870.49337514,23,0.317180,0.443759,0.671570,0.657021,-0.769653,-1.247322,-0.916935,-1.412880,-0.281311,-1.168560,-1.869306,0.257359,0.085062,0.280732,0.009886,-0.288100,0.619652,-0.282214,0.049396,-0.039558,0.024486
7393482.61183222,538280.94984031,24,-0.300148,0.249783,-1.691462,-0.935071,0.096311,0.123913,-0.781898,-1.829787,-2.278561,-0.157710,-1.049697,0.305012,0.060314,0.205737,-0.043243,-0.529645,0.506198,-0.030685,-0.197425,-0.255037,0.226835
7404214.99620730,538582.92134923,25,1.568054,-0.852745,-0.719391,-0.213602,-0.720726,-2.664060,-1.859805,-1.640421,-1.720825,-1.215316,-1.384914,0.310594,0.057170,0.193547,-0.048416,-0.549056,0.472459,-0.014103,-0.213725,-0.269344,0.205692
7414947.27100256,538888.76424147,26,-0.795484,-0.454299,-0.894327,0.245018,-1.264382,0.355683,-1.212715,0.014550,-1.399085,-0.886214,-1.874339,0.316162,0.054000,0.180766,-0.053220,-0.565515,0.436089,0.001068,-0.225661,-0.278043,0.173709
7420313.36722572,539043.13762039,27,0.288005,1.274250,0.021555,1.787397,0.970128,0.964378,0.275814,1.049873,-0.461710,0.510274,1.344170,0.318940,0.052408,0.174167,-0.055474,-0.572570,0.417112,0.008594,-0.229917,-0.280148,0.154005
7463241.11437531,540312.96185240,28,1.218322,1.130255,0.245770,0.090882,0.047589,-0.325832,-0.871080,0.697415,0.196541,-0.722900,-1.122171,0.340960,0.039610,0.117051,-0.069557,-0.598316,0.256876,0.088002,-0.222197,-0.241886,-0.056541
7468606.95239688,540476.04485956,29,-1.613641,0.202217,0.734983,1.138622,0.661950,1.598821,1.889702,0.215862,2.525139,1.561831,0.514732,0.343683,0.038016,0.109456,-0.070789,-0.597537,0.236937,0.101433,-0.216298,-0.230694,-0.084708
7479338.54051372,540805.11375523,30,1.280638,-1.187009,1.526895,-0.087906,-0.597454,-1.264865,-0.781197,-0.263383,-0.475248,-0.641405,-1.394641,0.349104,0.034843,0.094026,-0.072882,-0.593292,0.197849,0.130688,-0.201685,-0.204784,-0.140309
7484704.28962472,540971.09997182,31,0.040225,1.251588,0.248598,0.860154,0.596675,-0.721038,0.034358,0.246736,0.059724,0.884847,-0.962243,0.351802,0.033264,0.086204,-0.073741,-0.589838,0.178798,0.146417,-0.193102,-0.190260,-0.167438
7538360.10226038,542684.18414406,32,-0.464090,0.057639,-0.851149,1.029542,0.803789,1.406524,-1.087130,0.007465,1.004912,0.732950,0.318568,0.378235,0.018012,0.005462,-0.075449,-0.510276,0.010206,0.324001,-0.080964,-0.012646,-0.368034
7575917.29092538,543940.91883531,33,-2.625960,-0.770668,-0.481102,0.301256,0.343067,1.303696,2.503831,-0.788059,0.606359,-0.353337,2.295194,0.396027,0.008219,-0.052547,-0.069551,-0.415770,-0.097838,0.432075,-0.010165,0.106557,-0.376888
7581282.47310838,544124.32299607,34,0.246809,0.566788,0.456314,0.971441,0.403922,0.492172,0.117045,1.199518,0.353929,-0.615436,0.991332,0.398512,0.006900,-0.061080,-0.068280,-0.400537,-0.113513,0.443890,-0.002937,0.118650,-0.368020
7586647.62182689,544308.69467457,35,1.099230,0.077749,0.927010,-0.577681,-1.580927,-0.293610,-0.043358,0.196112,0.886749,-1.762410,-1.326133,0.400983,0.005602,-0.069706,-0.066909,-0.384998,-0.129224,0.454539,0.003341,0.128963,-0.356860
7608107.88271205,545055.85755031,36,0.858081,-1.315813,-1.677960,-0.806827,-1.075609,-2.095236,0.880604,-0.168168,0.467182,1.123353,-1.127596,0.410711,0.000652,-0.105268,-0.060511,-0.320651,-0.191854,0.484211,0.018133,0.150824,-0.292768
7629567.59897889,545818.50136623,37,-0.899727,-0.205362,-0.136156,0.936873,0.585022,1.660967,-0.104678,0.494696,0.218266,1.613571,0.677090,0.420175,-0.003882,-0.142719,-0.052832,-0.254817,-0.252335,0.491166,0.016340,0.141029,-0.208718
7667120.75812438,547190.37887181,38,-0.276553,0.208284,-0.187095,-0.876790,0.596932,0.299786,0.249784,0.883969,1.247552,0.989911,0.671018,0.436041,-0.010684,-0.212856,-0.037160,-0.142966,-0.344144,0.447364,-0.011705,0.061359,-0.068027
7704672.15513431,548609.66441905,39,0.304110,0.700560,0.457568,0.583127,0.651757,0.707791,-0.352699,0.055003,0.161171,0.629835,-1.030240,0.450936,-0.015875,-0.287724,-0.020105,-0.041114,-0.404608,0.343883,-0.073174,-0.054572,-0.003414
6690313.80098106,533253.09867556,40,-0.200606,0.576392,-0.009845,1.783800,-0.050377,0.819233,0.907569,-0.042033,0.510697,-0.177076,0.497498,0.008872,0.012437,-0.027990,-0.006634,0.117667,-0.079376,0.104139,-0.106880,0.037414,-0.217573
6717149.37624681,533381.20439048,41,0.733629,0.728757,1.071767,-0.599316,0.049122,-0.336042,-1.866089,-1.386984,-0.314552,-0.848788,-2.872157,0.016087,0.023273,-0.037198,-0.015556,0.196363,-0.151626,0.181475,-0.166110,0.041675,-0.331826
6722516.47706114,533409.72959590,42,0.711580,-0.433196,1.163536,-0.817406,-0.752055,0.180203,-0.596770,-0.654722,0.075633,-0.291847,-1.445536,0.017550,0.025411,-0.038593,-0.017050,0.212697,-0.167411,0.198945,-0.175347,0.042035,-0.349604
6797655.25657330,533910.71514247,43,-0.128787,-1.871958,-0.072100,-0.453732,-0.756887,-0.680371,0.040018,-1.706613,0.015413,-1.257132,-1.993249,0.039046,0.053784,-0.038478,-0.025673,0.441397,-0.399007,0.447934,-0.189733,0.026575,-0.335919
6803022.26060306,533953.75967582,44,0.064009,0.489056,-0.409389,-1.280972,-0.343957,-0.972228,-1.089680,0.108886,-0.231679,-0.934759,0.674365,0.040669,0.055669,-0.036961,-0.025376,0.456130,-0.413595,0.461584,-0.182748,0.024174,-0.317179
6819123.22380789,534088.70002273,45,1.502337,0.188160,1.515193,-1.022448,-0.803510,0.723965,-0.509815,1.085614,-0.967306,-0.747825,-0.484403,0.045615,0.061186,-0.031190,-0.023783,0.497505,-0.453321,0.495586,-0.156875,0.016370,-0.252775
6862058.74554822,534491.13064831,46,0.381474,-0.562614,1.867718,2.014502,0.676289,-0.645740,-0.552530,-0.304137,-0.336893,0.226610,0.406119,0.059436,0.074771,-0.007296,-0.014865,0.580426,-0.520201,0.524788,-0.066635,-0.005374,-0.073052
6899626.81706548,534894.07341197,47,-1.339765,0.838305,-0.185193,0.888127,0.884359,-0.671543,0.747887,0.187502,-1.517796,-0.141070,0.020005,0.072335,0.085129,0.022524,-0.002632,0.611103,-0.521700,0.471700,0.006432,-0.019349,0.014281
6926460.82737371,535210.92710897,48,0.622505,1.695310,1.056028,0.187015,-0.216718,-0.125760,-0.549775,-0.081067,0.779207,-0.326593,0.531702,0.082032,0.091554,0.047842,0.007735,0.606070,-0.489309,0.395795,0.036454,-0.024137,0.035865
6931827.59485538,535277.20158273,49,1.434664,0.786389,-0.580170,0.654405,-1.519138,-0.165290,-1.596949,0.314622,1.195019,-0.317933,0.001113,0.084020,0.092736,0.053224,0.009906,0.602362,-0.479775,0.377784,0.039432,-0.024635,0.040802
6937194.34954180,535344.44390231,50,-0.899549,-1.927561,-1.642921,0.158051,-1.840719,-2.200335,-0.326425,-0.851854,0.706378,-0.805081,-1.980963,0.086025,0.093883,0.058697,0.012098,0.597777,-0.469312,0.359046,0.041351,-0.025031,0.046748
6947927.82348163,535481.83207898,51,1.170702,1.061348,0.273717,1.546516,1.072323,-0.136984,0.609358,-0.811149,-1.215112,-0.888290,-0.388568,0.090085,0.096069,0.069884,0.016520,0.586035,-0.445794,0.319777,0.042078,-0.025661,0.062279
6980127.93657473,535917.22654939,52,1.216458,-1.407949,2.884788,0.379623,0.742120,0.676953,-1.317764,0.283766,-0.953559,0.943680,1.069059,0.102656,0.101750,0.104859,0.029725,0.531878,-0.358504,0.194519,0.024399,-0.027870,0.138201
6996227.81185523,536147.99019548,53,-0.308698,0.267917,0.275630,-0.567357,-1.717112,-0.396583,0.198145,0.593837,0.245761,0.562446,-0.929110,0.109162,0.104083,0.122773,0.036035,0.495634,-0.308519,0.131818,0.011673,-0.029425,0.186660
7001594.40873355,536226.84699315,54,0.412482,-0.168394,0.839576,-1.283755,-0.740832,0.500388,-1.294992,-0.342734,1.251646,-0.016791,-0.005366,0.111363,0.104784,0.128758,0.038061,0.482439,-0.291352,0.111305,0.008217,-0.030008,0.203055
7017694.11341073,536469.22511731,55,0.801380,0.047704,0.300851,0.682194,-0.675379,0.150416,-0.477030,0.173965,0.041983,1.687476,0.709732,0.118061,0.106657,0.146649,0.043840,0.440097,-0.239221,0.051184,0.002385,-0.031892,0.249792
7065992.40723389,537248.62283672,56,-0.245108,-0.017175,-0.427179,-2.871388,-0.366794,0.290331,-2.771967,-0.790794,0.121681,0.556307,-1.168066,0.138989,0.110167,0.198035,0.057437,0.299045,-0.088823,-0.126641,0.038593,-0.037342,0.322605
7076725.18596514,537432.46892573,57,1.576510,1.764362,0.877413,1.554834,-0.399739,0.856852,2.176889,0.046746,-0.524505,-0.200590,-0.213444,0.143802,0.110516,0.208627,0.059492,0.267233,-0.058031,-0.167635,0.056838,-0.038188,0.318501
7114289.37264764,538106.41541247,58,-1.351426,-2.193856,0.291087,-0.128029,-0.344799,0.201688,-0.070254,-0.497278,-0.876671,0.036643,0.007003,0.161083,0.110518,0.242105,0.063320,0.162352,0.046754,-0.309055,0.135582,-0.039237,0.244543
7125021.83838739,538307.68207031,59,0.127375,1.458801,0.424193,-1.421452,-0.658164,-1.316456,-0.415161,-0.255156,0.431488,-1.639299,-0.305406,0.166138,0.110174,0.250449,0.063375,0.135194,0.078524,-0.346247,0.158932,-0.038935,0.209744
7130388.04353422,538409.76683989,60,1.391187,1.413790,1.379008,0.633696,1.303021,1.156975,0.730308,-0.661087,0.322948,-1.836805,0.705878,0.168684,0.109946,0.254390,0.063222,0.122171,0.095052,-0.363860,0.170223,-0.038685,0.190807
7157218.79006948,538934.70837530,61,-0.906792,-0.040233,-0.678420,-1.122863,-0.490303,-0.399760,-0.401343,0.768218,-0.654839,-0.454982,1.266776,0.181590,0.108251,0.271600,0.060604,0.062527,0.184637,-0.438578,0.218959,-0.036560,0.087416
7200146.96766439,539824.93953447,62,0.937139,-0.561078,-0.132856,1.617259,-0.071733,-1.480021,0.564191,-0.654025,0.596117,-0.044471,-0.442380,0.202790,0.103697,0.289491,0.050010,-0.021387,0.344557,-0.494951,0.251868,-0.031224,-0.079161
7216244.69662373,540174.74395297,63,0.957186,-0.055350,0.910283,-0.176615,-0.784137,0.856760,1.849485,-0.099270,0.430522,-1.026714,0.453180,0.210891,0.101438,0.292855,0.044100,-0.054258,0.404415,-0.492456,0.245856,-0.029057,-0.125214
7226976.40941222,540412.78579973,64,-0.801931,0.905452,-0.492909,-0.103505,0.996936,0.573769,-1.840309,0.926091,0.421661,-1.168237,1.044576,0.216332,0.099775,0.294034,0.039622,-0.077701,0.442590,-0.483551,0.236049,-0.027648,-0.143554
7253805.31015064,541024.82525806,65,0.806872,1.206295,-0.562734,0.163845,0.727206,0.641494,0.235707,-0.412731,-0.315394,0.767236,-1.013990,0.230056,0.095099,0.293175,0.026739,-0.142637,0.527276,-0.438063,0.192651,-0.024609,-0.139421
7269902.38195905,541403.66177073,66,1.022134,0.909669,-0.610195,1.895232,-0.162612,0.980320,0.698333,-0.875745,0.194196,0.098394,0.135758,0.238361,0.091959,0.290023,0.018025,-0.185803,0.567765,-0.397375,0.155535,-0.027698,-0.104729
7296730.37161006,542054.40948498,67,-0.765774,-1.157385,0.589585,-0.616192,0.179213,0.325004,-0.519802,-0.010810,-0.434172,0.126515,-1.179258,0.252296,0.086224,0.280385,0.002325,-0.262907,0.612838,-0.314933,0.080951,-0.054052,-0.009368
7312826.87977131,542456.47036065,68,2.170091,2.221465,0.275404,0.722999,0.209458,1.263358,-0.278316,0.315832,1.871191,-1.113328,0.675643,0.260698,0.082510,0.272012,-0.007517,-0.310730,0.624656,-0.261403,0.031980,-0.083071,0.058335
7339653.90256073,543145.92469040,69,0.468560,0.885789,3.425593,-0.514742,0.841236,0.075758,1.081250,1.516459,0.801195,0.645230,1.313229,0.274740,0.075926,0.253893,-0.023974,-0.389317,0.617480,-0.175011,-0.050200,-0.145701,0.162513
7355749.81426647,543571.20927289,70,-1.444523,-1.821994,-0.604777,0.110445,-1.383530,0.044885,-1.079051,-0.282437,-0.770727,-0.061669,-0.022545,0.283174,0.071773,0.240635,-0.033543,-0.433761,0.597373,-0.129158,-0.096814,-0.185583,0.207420
7361115.06665930,543714.90616398,71,0.422690,-0.218473,0.872970,-0.535238,-0.223241,-0.581362,-0.114183,-0.352169,-0.122087,0.293215,-0.677246,0.285985,0.070359,0.235836,-0.036640,-0.447847,0.588191,-0.115315,-0.111462,-0.198333,0.218025
7393306.02885206,544597.40669556,72,-0.340875,-0.275699,-0.022233,0.735655,1.057006,0.652750,0.007320,0.033796,-0.647895,0.984196,0.725898,0.302820,0.061625,0.203327,-0.053808,-0.521686,0.510292,-0.049021,-0.184939,-0.259101,0.225205
7446955.44976822,546145.64769356,73,0.048306,0.928239,1.524251,0.516031,-0.195412,1.349685,2.568712,1.038308,-0.786900,2.204280,0.308561,0.330606,0.046491,0.137023,-0.074821,-0.588376,0.323839,0.034457,-0.229113,-0.258377,0.027946
7457684.99392588,546466.90656547,74,-1.249423,-1.398756,-0.627036,-1.212774,-0.504227,0.264549,-1.336719,-2.192227,0.517835,-1.251915,1.911991,0.336097,0.043439,0.122313,-0.077617,-0.591536,0.283590,0.057226,-0.224643,-0.240712,-0.028538
7468414.42161398,546792.03583647,75,-0.462423,0.456622,0.806198,2.165642,1.180438,0.526894,0.283175,2.551253,1.859208,2.200653,0.965562,0.341560,0.040395,0.107224,-0.079900,-0.591101,0.243766,0.083408,-0.216029,-0.217888,-0.085016
7511330.93879914,548131.25264622,76,0.330938,-0.386271,0.304446,-1.028126,-0.321390,-0.466137,0.585988,0.500089,-0.137688,-0.187975,-0.682994,0.363071,0.028439,0.044047,-0.083735,-0.554181,0.097018,0.216337,-0.149261,-0.089593,-0.291059
7538152.76376431,548999.70628989,77,-0.374699,-2.819004,-1.184058,-2.382919,-2.319152,-1.576588,-1.615812,-3.063490,-0.628239,-1.294846,-2.636413,0.376183,0.021287,0.003258,-0.081836,-0.505174,0.017570,0.308585,-0.094630,0.004353,-0.373601
7554245.47895414,549532.38796732,78,0.311660,-1.693368,-1.805214,-0.734599,-0.728959,-0.456287,-1.697231,-2.812930,-2.100726,-2.140870,-2.013784,0.383906,0.017168,-0.021358,-0.079183,-0.467940,-0.028398,0.360350,-0.063395,0.060492,-0.395535
7559609.65293705,549711.88334323,79,0.415297,-0.808232,-1.318622,-0.906597,0.266359,-1.328032,0.126907,-2.121425,-0.491489,-1.036123,-1.567262,0.386454,0.015829,-0.029618,-0.078058,-0.454439,-0.043808,0.376337,-0.053850,0.078058,-0.397739
7564973.79443972,549892.34623690,80,-0.450632,0.086944,0.363279,0.075662,1.720934,0.327071,-0.401943,0.245486,-1.375763,2.767785,0.935184,0.388988,0.014509,-0.037929,-0.076818,-0.440459,-0.059284,0.391516,-0.044898,0.094570,-0.397362
7581066.02275388,550439.53936823,81,0.489312,0.863980,0.549743,-0.442474,-1.788103,0.199952,-0.249527,-0.492979,-1.391938,-0.072814,0.890736,0.396507,0.010664,-0.063284,-0.072434,-0.396064,-0.106094,0.431260,-0.022428,0.135614,-0.381180
7629340.89831680,552133.35815907,82,0.794565,-0.594690,0.159653,-0.961328,-2.489131,-1.918377,-1.266631,0.335767,-1.839216,-2.126881,-0.396340,0.418225,0.000369,-0.144922,-0.054153,-0.250802,-0.244471,0.482060,-0.005694,0.157854,-0.230753
7656159.06613706,553108.22595997,83,-0.850798,0.029174,0.447646,-1.552401,-0.380588,-1.356493,0.426449,-0.686751,-1.934978,-0.741727,-1.246659,0.429684,-0.004409,-0.194458,-0.041534,-0.170186,-0.312096,0.459541,-0.024349,0.107066,-0.128688
7661522.59346773,553306.10154848,84,0.440299,0.158701,-0.561450,0.372479,0.163248,-1.216981,0.560406,0.216185,0.620236,-0.048794,2.427815,0.431919,-0.005274,-0.204706,-0.038873,-0.154550,-0.324118,0.450802,-0.028880,0.093002,-0.110910
7672249.54117389,553704.75462256,85,1.312417,2.016165,0.213278,-0.011741,-0.295272,-0.667703,0.857433,0.342946,0.173537,0.066290,-0.175661,0.436331,-0.006910,-0.225510,-0.033458,-0.123919,-0.346286,0.429440,-0.039496,0.062234,-0.079932
7693703.00121963,554513.66803098,86,-0.834556,-0.338082,-0.685571,0.563638,-0.506716,0.618902,-0.283384,0.316225,0.923549,0.241106,0.418400,0.444912,-0.009787,-0.268178,-0.022409,-0.065365,-0.381966,0.372995,-0.071754,-0.004831,-0.040163
6658090.49698947,539450.08365689,87,0.027859,-0.433394,0.683268,0.508582,0.322756,-0.119848,0.474549,0.207600,0.027045,0.441954,0.477235,-0.002087,-0.005977,-0.021392,0.017487,0.032879,0.005223,0.053559,-0.000126,0.053606,-0.049313
6663456.50397398,539467.95730881,88,0.211025,-1.024810,0.120058,0.811874,-0.279599,-0.761955,-1.946586,0.697322,-1.033318,0.130200,-2.466333,-0.000676,-0.003765,-0.024000,0.015194,0.046974,-0.005724,0.063299,-0.016043,0.055163,-0.077368
6690286.48607506,539571.84194356,89,-0.140550,-0.970465,-0.443530,1.512932,-1.297955,1.069686,-0.075732,0.187513,2.463615,0.202679,1.452501,0.006419,0.007241,-0.036020,0.004373,0.120166,-0.066265,0.121410,-0.090562,0.061151,-0.213628
6722482.32457039,539728.43939939,90,-0.787686,-0.693161,1.128579,0.177777,0.117524,0.876875,0.135964,0.142857,0.583909,-1.483039,1.355032,0.015098,0.020229,-0.046598,-0.006246,0.215313,-0.154916,0.215589,-0.158638,0.061577,-0.343045
6770775.71748473,540028.65894331,91,-0.588731,0.047844,0.919949,0.839855,0.160176,-0.233237,-0.240008,-0.938135,-0.605084,0.243542,-0.868122,0.028673,0.038916,-0.050899,-0.015286,0.365652,-0.308549,0.381148,-0.191875,0.043881,-0.385172
6786873.39887197,540146.15181856,92,-0.652859,-1.163631,2.111131,-1.411996,-0.277677,-1.754201,-0.995473,-1.806277,0.408930,-0.379718,-1.207218,0.033391,0.044852,-0.048760,-0.016246,0.414043,-0.358772,0.431494,-0.182505,0.033489,-0.351551
6835166.02866447,540550.88755764,93,0.746088,0.833543,0.454027,0.638307,0.052792,0.770735,1.045487,0.606674,0.595502,0.909274,0.183050,0.048242,0.061519,-0.031284,-0.013133,0.537944,-0.480040,0.528420,-0.105314,-0.004293,-0.158737
6883457.93798597,541034.00896673,94,1.245245,0.107344,-0.729969,0.132120,0.265199,1.096637,-1.824871,-0.080359,0.061515,-0.657210,-0.665657,0.064271,0.076121,0.001504,-0.002424,0.608490,-0.526486,0.510653,-0.000463,-0.036978,0.015152
6894189.36304539,541152.01430814,95,0.604785,0.510537,1.018867,0.058882,-1.560406,0.347603,0.255122,1.018352,0.912668,-0.306464,-1.199516,0.068005,0.079044,0.010568,0.000725,0.614908,-0.524424,0.490498,0.019265,-0.041806,0.034549
6926383.37181997,541529.25469540,96,-1.268089,0.612646,0.176165,-1.216666,-0.697763,-1.269836,-0.513424,-0.674744,-0.280694,1.709513,-0.262047,0.079598,0.087046,0.040856,0.011244,0.612421,-0.491528,0.401282,0.058442,-0.049939,0.063137
6953211.38837381,541870.23334414,97,1.621028,1.392800,1.015820,1.060694,1.511028,2.247240,1.042838,1.084200,1.230869,0.808817,1.317341,0.089710,0.092788,0.068853,0.020662,0.585948,-0.437037,0.304035,0.063107,-0.051903,0.098283
6958576.95408621,541941.33228332,98,-1.082217,0.403067,-0.819397,-0.576763,-0.373221,-0.838119,0.868885,0.156707,-0.589618,-1.399204,0.465439,0.091782,0.093831,0.074668,0.022557,0.578162,-0.423720,0.283231,0.061114,-0.052229,0.108854
6969308.04679722,542086.43271489,99,-0.081723,0.698774,-0.669485,-0.608504,-0.864010,0.232553,0.181059,0.004879,-0.244746,-0.042949,0.765118,0.095975,0.095809,0.086456,0.026319,0.560291,-0.395118,0.241025,0.054856,-0.052957,0.133285
7006866.44379313,542624.76661198,100,-0.679913,1.505063,-0.481856,-1.131728,-0.344319,0.300555,1.092328,0.193061,-0.527631,0.453672,-0.631775,0.111165,0.101577,0.128579,0.038689,0.477013,-0.281032,0.094914,0.027543,-0.056585,0.236409
7022962.68620689,542869.99610840,101,-1.075229,-1.448076,-0.849254,-1.720772,-1.848553,-0.692691,-0.088560,-0.167489,-1.931062,-1.412433,-1.774116,0.117916,0.103486,0.146592,0.043331,0.433786,-0.229322,0.035436,0.024300,-0.058525,0.276576
7044424.13147289,543210.51576856,102,0.185553,-0.916207,1.881375,0.814765,1.935862,0.023477,0.620477,1.522364,1.154363,1.163662,1.202684,0.127134,0.105499,0.170090,0.048623,0.372016,-0.161456,-0.042611,0.034108,-0.061121,0.313111
7049789.45407556,543298.06480606,103,0.994620,-0.303201,0.196149,1.328883,-0.257197,0.200398,0.895289,1.400513,1.742127,0.116542,1.037600,0.129477,0.105906,0.175823,0.049760,0.356150,-0.144959,-0.062388,0.039158,-0.061727,0.318166
7076615.82529147,543750.32472831,104,-0.019078,0.893303,-0.060407,0.166103,1.164672,-0.822978,2.023822,0.301921,-0.725964,0.276084,0.003330,0.141411,0.107369,0.203296,0.054154,0.276594,-0.066210,-0.164023,0.078003,-0.064189,0.314626
7081981.04946914,543843.67952847,105,0.181648,0.647395,-0.473954,-0.770338,-0.229253,0.150832,0.742037,-0.189598,-0.916607,0.377187,0.660409,0.143841,0.107547,0.208505,0.054753,0.260945,-0.051154,-0.184737,0.087992,-0.064531,0.308005
