XCoord,YCoord,OBJECTID,Y_new,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,beta0,beta1,beta2,beta3,beta4,beta5,beta6,beta7,beta8,beta9
7548671.66004930,555669.18442073,31,1.121177,-0.387783,-0.754102,-1.280435,-1.043991,-0.635237,-0.803243,-1.325047,-2.257894,-0.457459,-2.003601,0.379304,0.021924,-0.015329,-0.086087,-0.476002,-0.005562,0.328676,-0.088613,0.059244,-0.397973
7666651.41719955,559819.38740639,32,0.592818,1.015857,-0.870937,0.401070,-0.491394,0.613239,-0.357013,1.024017,1.345348,0.341915,-0.057436,0.432229,-0.001536,-0.217251,-0.035240,-0.135323,-0.326773,0.434020,-0.055765,0.094762,-0.120633
7693462.63916755,560827.89720039,33,-0.286628,-1.246985,-1.911097,-1.469830,-0.816873,-1.868556,0.142176,-1.778603,-1.067946,-1.116280,-0.167903,0.443038,-0.005013,-0.270369,-0.019845,-0.061610,-0.372459,0.367724,-0.093339,0.011871,-0.067592
7698824.77411255,561032.50013764,34,-0.198594,0.471168,0.088841,1.222984,1.639006,0.821104,-0.240542,0.947073,1.781572,2.297016,0.971193,0.445137,-0.005610,-0.281215,-0.016751,-0.047504,-0.379197,0.351446,-0.104067,-0.004971,-0.062560
6700988.85738680,545938.78032514,35,-0.188408,-1.337765,-1.217046,-1.109835,-1.351431,-2.230826,-0.862371,-0.251420,-1.847154,-0.075855,-0.610035,0.006836,0.006421,-0.048099,0.011429,0.153518,-0.080900,0.166848,-0.099533,0.084223,-0.259206
6802919.76933822,546590.82593706,36,0.118326,-1.027341,1.276378,0.569743,-0.081975,-0.449987,0.200377,-0.725799,0.244577,-0.852853,-0.573038,0.035771,0.045560,-0.052527,-0.006989,0.463113,-0.396906,0.486945,-0.144520,0.018156,-0.280327
7612803.02456847,564189.63522756,37,0.895286,0.928429,-0.401290,1.353129,0.667881,0.148034,-0.504855,0.584061,1.046898,1.485330,-0.358515,0.407195,0.011754,-0.121016,-0.065722,-0.291943,-0.183814,0.456665,-0.044672,0.201988,-0.329391
6754595.99721955,552556.84812573,38,0.789268,1.555223,1.464834,0.350408,0.801550,2.060176,-0.558033,-0.262050,-0.063539,1.307767,1.764912,0.019158,0.022552,-0.066979,0.007406,0.321223,-0.233921,0.356194,-0.154408,0.073752,-0.376321
6818959.23299414,553044.03087839,39,2.101105,2.250861,0.596739,0.384696,1.048550,0.987681,-0.463704,1.364824,-0.680720,0.982997,1.150925,0.038273,0.046173,-0.054255,0.002181,0.508711,-0.431790,0.529971,-0.097241,-0.009128,-0.192133
6845776.90934555,553288.13504897,40,-0.175902,1.370510,-0.232525,-0.935136,1.187063,0.531523,0.735138,0.130783,0.890882,0.583489,2.282011,0.046807,0.055141,-0.040281,0.003889,0.567559,-0.487802,0.554330,-0.040289,-0.045502,-0.065632
7038856.02974822,555759.54578856,41,-0.791257,-1.939746,0.138779,-0.253631,-0.940541,-0.741812,0.283210,0.179519,1.603933,-0.888196,-1.721838,0.119997,0.097961,0.152838,0.040836,0.405634,-0.192863,-0.014188,0.073255,-0.115112,0.320562
7092485.89656964,556668.51673965,42,-1.125857,-1.240309,-1.888611,-0.931085,-1.490934,-2.019821,-1.022681,-1.414971,-1.717217,-1.244895,-1.127630,0.143973,0.101883,0.208425,0.043274,0.249582,-0.036948,-0.218428,0.150393,-0.119770,0.273887
7189015.18874688,558548.39749432,43,-0.975437,-0.113408,-1.327256,-0.518083,0.435604,0.422323,-0.019877,0.662614,-0.643054,-1.935159,-0.925408,0.190418,0.099930,0.274342,0.024139,0.029384,0.283034,-0.499376,0.302215,-0.113068,-0.090182
7269451.25818938,560354.33318689,44,0.698367,-0.428083,0.743530,0.225115,-1.034484,-0.682196,0.971942,-0.417682,-0.633797,-0.853434,1.081424,0.231497,0.090346,0.280575,-0.014457,-0.156350,0.557817,-0.434341,0.202848,-0.106962,-0.145164
7317710.45104089,561542.33999723,45,1.429092,-1.036245,0.491359,-0.114135,0.040543,-0.620490,1.640173,-0.077403,-0.466263,-2.277660,1.253330,0.256743,0.081788,0.260481,-0.043542,-0.298521,0.625165,-0.292913,0.062214,-0.160170,0.055067
7430307.26816964,564618.96901456,46,0.986170,0.868173,0.287497,-0.005679,0.410037,-0.712609,0.875788,0.239880,1.458794,-1.042490,-0.554114,0.315845,0.056614,0.151494,-0.100065,-0.554890,0.401946,-0.050615,-0.204444,-0.255554,0.104814
7483920.52019489,566233.90968230,47,0.645322,0.647391,0.608416,0.894957,-1.406566,0.694218,0.666482,0.603447,-0.407207,0.983384,0.694323,0.343372,0.043619,0.077434,-0.108437,-0.565188,0.208189,0.073969,-0.203828,-0.128792,-0.171935
7607219.32871489,570315.19843572,48,1.723202,1.008761,0.668438,-1.499209,0.240064,-0.536748,1.084642,-0.041319,0.724428,0.033281,-0.003073,0.402808,0.016792,-0.113978,-0.071312,-0.304201,-0.160250,0.439901,-0.064952,0.218460,-0.362635
6674116.82254830,558462.14733873,49,-0.144600,2.503310,0.633796,1.779108,1.423835,0.950424,0.159067,1.530825,0.078931,0.986804,1.525752,-0.005201,-0.014865,-0.052886,0.043646,0.083024,0.011099,0.135078,0.005618,0.126434,-0.130197
6711654.78126489,558627.80317539,50,2.007269,-0.175907,-0.063944,-0.695651,0.686339,1.153018,0.162008,1.196095,-0.033366,1.089155,-0.426595,0.004827,0.000450,-0.067430,0.029461,0.190235,-0.085160,0.230209,-0.085574,0.120443,-0.296624
7054840.36392123,562339.64942622,51,0.204143,1.350938,0.241520,0.249705,0.397884,0.048675,0.848906,-1.037162,0.951683,0.111432,-0.590534,0.124638,0.096159,0.164966,0.038166,0.367972,-0.150694,-0.068293,0.108699,-0.146070,0.328235
7263939.77839872,566543.84213331,52,0.018767,-0.089341,0.578000,0.330720,0.675716,-0.187563,-0.610058,-1.824979,-1.063589,-0.664985,0.885882,0.226420,0.090562,0.278585,-0.022340,-0.131233,0.541240,-0.458959,0.232232,-0.133887,-0.171089
7280023.04150772,566928.15796573,53,-1.076420,-1.320262,0.925824,-0.397613,-0.053877,0.133828,-0.172127,1.044124,-0.766934,0.220546,-1.563042,0.234800,0.088225,0.274667,-0.031716,-0.176554,0.579187,-0.419842,0.190286,-0.140339,-0.118114
7381878.62979089,569564.22913714,54,0.015226,-0.583220,-1.719305,-0.784177,-2.522842,-0.512435,-2.285663,-1.019669,-1.113231,-0.954363,0.041296,0.288409,0.069161,0.205243,-0.091535,-0.465501,0.555818,-0.144259,-0.108765,-0.269504,0.222936
7564121.70198381,575152.45582156,55,0.030881,-1.486073,0.541438,-0.489154,-1.635909,0.158482,-1.298524,-0.746884,-0.231825,1.296897,0.152082,0.380891,0.028795,-0.046539,-0.097622,-0.421991,-0.027586,0.333079,-0.110929,0.163345,-0.435285
6684815.80115031,564822.90397415,56,0.281268,-0.348843,0.044328,-0.903941,0.123829,0.189099,-1.239145,0.510056,0.873622,-0.199316,0.020167,-0.004809,-0.015589,-0.065415,0.050165,0.114868,-0.000593,0.174456,-0.004200,0.146385,-0.184969
6733068.51140322,565061.95205247,57,-2.092452,0.035776,-1.013459,-1.490089,-1.613092,0.026415,1.218665,-1.393090,0.539991,-1.595327,1.951626,0.008249,0.003929,-0.080305,0.033470,0.258618,-0.139072,0.312681,-0.098818,0.118109,-0.350426
6808127.33831939,565589.47986881,58,0.423272,0.247747,0.522262,-1.705797,0.754487,-0.275849,-1.547941,0.157552,0.945589,-0.098301,-0.620769,0.030067,0.032442,-0.073597,0.020060,0.487501,-0.386853,0.532131,-0.073866,-0.010076,-0.211132
6915351.38994697,566671.83958073,59,-1.062115,-1.395620,-0.910796,-0.692286,0.352487,-0.146696,0.758734,0.656198,-0.130746,-0.731691,2.053298,0.065929,0.066323,0.002502,0.024059,0.640426,-0.508857,0.458393,0.137220,-0.158575,0.148041
6968961.77747664,567358.05211906,60,-0.032717,-0.534745,0.282104,-0.308990,-0.194416,0.462654,0.893659,1.932282,-0.371084,1.743211,-0.385474,0.086280,0.079131,0.060701,0.030040,0.589761,-0.411983,0.259888,0.142289,-0.165741,0.216428
7054735.56885523,568657.09643698,61,0.104926,0.493889,-0.948595,0.580384,-0.311278,-1.228800,-1.259175,-0.197945,-0.424386,-0.705514,0.312290,0.122239,0.092809,0.159593,0.033900,0.377443,-0.156934,-0.062421,0.129076,-0.176445,0.329835
7060096.30222823,568746.50472273,62,0.355177,-1.226830,-0.320914,0.690225,0.351044,0.127698,0.782893,-0.364898,-0.950707,0.077677,0.494725,0.124619,0.093371,0.165435,0.033672,0.361828,-0.141151,-0.082603,0.135627,-0.177040,0.325480
7253070.54029472,572609.07311305,63,0.616101,-2.336820,-0.216930,0.508003,-0.737405,-1.399504,-0.000985,-0.598090,-0.712562,-1.238753,-0.472765,0.218561,0.091219,0.276918,-0.027275,-0.091889,0.507423,-0.490814,0.272946,-0.162972,-0.203898
7381704.34208173,575880.14104597,64,0.883954,0.832748,-0.623686,-0.860482,0.761117,-0.504848,0.026170,0.522746,1.382337,-1.825559,2.342882,0.286206,0.070293,0.202942,-0.102550,-0.456470,0.560365,-0.164625,-0.094722,-0.275625,0.219445
7579983.83397339,582013.79249255,65,0.079897,1.003409,2.118494,0.648094,1.715798,0.684077,0.301218,0.959777,0.799847,1.080858,-0.171627,0.386471,0.029376,-0.073947,-0.094389,-0.374378,-0.065221,0.362446,-0.111564,0.220660,-0.439861
6877756.23088548,572566.85928673,66,-1.392062,-0.824895,0.458741,-1.098914,-1.445059,0.263651,0.510720,-1.419388,-2.442859,-0.399134,-2.364543,0.050228,0.050904,-0.038812,0.026654,0.627942,-0.511939,0.554447,0.098202,-0.156780,0.110779
6952795.64740738,573459.68558507,67,0.725637,1.695497,-0.067549,1.429314,-0.048198,1.438313,0.403048,0.148121,0.304518,1.557711,1.916246,0.077574,0.071366,0.036056,0.030206,0.620401,-0.451787,0.328857,0.172319,-0.195202,0.203603
7059990.37002538,575063.81328231,68,0.352971,2.371572,1.790153,0.978346,2.222941,0.234771,1.002077,2.324650,0.763155,1.303385,2.381040,0.122224,0.090093,0.160215,0.029075,0.371534,-0.146763,-0.075972,0.155312,-0.208729,0.325622
6684763.45578255,577459.06899048,69,-0.235388,1.079980,1.557744,1.512765,1.356889,1.064078,0.002242,1.376396,-0.252045,-0.073571,2.275080,-0.009701,-0.025752,-0.080702,0.071651,0.119539,0.025520,0.204274,0.037799,0.179590,-0.193729
7000940.58786272,580451.08105107,70,0.131428,-0.405519,-0.302366,1.358802,-0.792693,0.082724,-0.451433,1.480974,-0.442472,0.285760,-0.405468,0.094457,0.077583,0.086490,0.030674,0.539773,-0.328772,0.145819,0.157899,-0.232761,0.303530
7017016.36509430,580693.09893973,71,0.478224,-0.069709,-1.372446,-0.812318,-0.360262,0.406757,-0.031183,-0.005641,0.829949,-0.499819,0.273541,0.101188,0.080497,0.105643,0.029577,0.500201,-0.280490,0.086646,0.150874,-0.235292,0.326374
7097393.15709630,582033.65268905,72,-0.681506,-1.074255,-0.628860,-1.318031,-0.398722,-1.653706,-0.074342,-0.506789,-0.166770,-1.413610,0.158226,0.136923,0.090631,0.194166,0.016795,0.275717,-0.046920,-0.215946,0.237653,-0.244342,0.234402
7167049.89311063,583371.34719214,73,0.293391,0.253961,1.316460,0.327272,-0.351677,-0.380043,0.068695,1.577104,0.863953,-0.627300,0.812384,0.170384,0.093402,0.248643,-0.006328,0.113872,0.176888,-0.460733,0.357359,-0.238898,-0.046510
7220629.75314230,584511.47155231,74,0.291569,-0.031651,-0.181487,2.414152,-0.694055,0.280581,-1.250868,0.387307,0.788562,0.528000,-1.085227,0.197372,0.091927,0.269012,-0.031704,0.007749,0.387713,-0.533092,0.357505,-0.230062,-0.219978
7317067.98316573,586807.19924431,75,-0.067983,1.597920,0.492944,-0.346332,1.112711,-0.241664,-0.082600,0.711796,-1.438943,0.784691,0.193991,0.247724,0.082488,0.250026,-0.088398,-0.257012,0.627708,-0.363368,0.126087,-0.255914,0.034592
7397427.13675155,588959.44658023,76,-0.630293,-0.822300,0.678399,0.000214,1.426166,0.479018,0.141803,-1.081628,0.333393,1.143902,-1.209212,0.290294,0.069729,0.181428,-0.131964,-0.472440,0.530468,-0.180528,-0.107035,-0.275152,0.196941
7456353.32828213,590675.92182182,77,0.640800,-0.813324,0.722198,-0.819970,-0.850030,-1.074052,-1.566164,-0.568095,0.209185,-1.116703,-1.095745,0.321150,0.058874,0.107402,-0.145723,-0.542328,0.336564,-0.081724,-0.198705,-0.147224,-0.044336
7520632.42282081,592681.76098597,78,-0.139126,-0.020528,-0.558591,-0.804196,0.802014,0.237689,-0.132397,-0.765699,0.878425,0.475259,0.064947,0.353849,0.046854,0.013177,-0.135715,-0.498754,0.123559,0.127076,-0.187237,0.075140,-0.359510
7595619.00119381,595197.72380181,79,1.405345,1.101905,-0.812136,0.128265,-0.684336,0.803105,0.433169,-0.283056,0.628278,1.130673,-0.459159,0.389957,0.034282,-0.104058,-0.092567,-0.320844,-0.091966,0.368271,-0.134183,0.277412,-0.435960
7702731.13211347,599120.37442106,80,1.864440,2.215981,0.018684,-0.617521,-0.167532,-1.318457,-0.022832,-0.366010,-0.886276,-0.106460,0.082573,0.436021,0.022639,-0.304501,0.002680,-0.014030,-0.316828,0.301345,-0.228311,0.090279,-0.191686
6722243.27583589,583956.01629840,81,1.160660,0.600048,0.407067,-0.191946,-1.114362,-1.019038,-1.398730,1.802615,-0.001897,-0.647046,-0.949610,-0.002038,-0.015504,-0.100739,0.068328,0.231761,-0.067569,0.317649,-0.018079,0.160485,-0.333072
6829401.63829039,584728.47275873,82,0.276289,0.095329,0.235956,-0.261910,-0.548938,-0.955925,-0.399554,0.017674,0.489388,-0.762803,-1.163500,0.029430,0.025387,-0.085809,0.043634,0.550676,-0.421040,0.585593,0.036759,-0.105973,-0.070589
6995489.71031305,586689.62598865,83,0.325971,0.788263,1.076921,1.379915,1.194608,1.352718,1.760159,0.682129,0.635183,2.058181,0.491916,0.089832,0.072687,0.074373,0.030194,0.559993,-0.346774,0.172635,0.181357,-0.265104,0.301342
7054421.19612439,587608.72060715,84,0.126958,-0.997551,0.928705,1.014618,1.393809,0.084311,0.732570,2.039328,1.271854,-0.448964,-1.151462,0.115049,0.082855,0.144067,0.020944,0.406584,-0.171201,-0.040346,0.186276,-0.274930,0.331635
7075850.35897464,587971.92296472,85,-0.253834,-1.120758,1.018419,0.491172,0.399860,0.466958,0.686476,2.146103,1.472750,0.235430,-0.286073,0.124680,0.085589,0.167656,0.016012,0.345706,-0.110109,-0.122144,0.215850,-0.277369,0.294053
7145493.23149964,589259.09263448,86,0.065027,-0.415222,1.064186,-0.445086,-0.667206,-0.706893,-0.121905,0.103742,0.061934,-0.577928,-0.594584,0.157512,0.090893,0.230889,-0.006772,0.169278,0.094512,-0.392364,0.346200,-0.275620,0.036523
7349044.89723013,593957.74990381,87,-2.559901,-1.609638,-0.873568,-0.836312,0.022176,0.721053,-1.327044,-0.386991,-0.623375,-0.553272,-1.447456,0.262526,0.078425,0.225590,-0.119404,-0.342233,0.625367,-0.297985,0.042232,-0.297713,0.158979
7563269.67481647,600410.63693239,88,0.318633,0.293383,-1.751928,0.401421,-0.974728,-0.056398,1.025510,-0.441168,-1.686854,-0.240756,0.307511,0.372773,0.042840,-0.054390,-0.120766,-0.404536,0.010997,0.264186,-0.160560,0.231737,-0.463657
7643591.12637797,603228.87243764,89,-0.225043,-0.730693,-1.857541,-1.195001,-0.779447,-0.093085,-0.502488,-1.475644,-0.899310,-1.082671,-0.005483,0.409665,0.032161,-0.190730,-0.053571,-0.174645,-0.208366,0.395668,-0.167213,0.265727,-0.312664
6716852.28333706,590245.29341798,90,-1.009398,1.197348,0.214241,1.115049,-0.870730,-1.490436,-0.943983,-1.028963,-0.550846,-2.070461,-1.011869,-0.005943,-0.022644,-0.106689,0.080582,0.217284,-0.038377,0.313167,0.014468,0.174785,-0.325643
6786490.81302297,590690.76660839,91,-0.521331,0.700988,0.408979,0.598861,1.225124,0.583079,-1.168427,-0.190601,-0.795950,-0.534175,-0.640777,0.013825,0.004794,-0.108967,0.060207,0.435467,-0.280050,0.518802,-0.008747,0.007090,-0.274246
6823987.99524631,590998.26369680,92,0.249941,-0.256622,0.170336,-0.587187,-0.844924,-0.280003,-0.757684,0.343892,0.078128,0.758094,-0.194645,0.025297,0.018678,-0.095507,0.052671,0.540159,-0.398739,0.586264,0.050015,-0.110143,-0.092466
6909694.17422730,591878.87282798,93,-0.673119,0.024131,-0.685443,0.392282,-0.234384,0.288265,1.818806,-0.239057,-0.340807,0.741240,0.622654,0.054259,0.046925,-0.029167,0.041081,0.660978,-0.505002,0.494859,0.218540,-0.280330,0.195065
7054316.40926047,593925.69124089,94,-1.653200,-0.333219,-0.810427,-0.776346,-1.367122,-1.435245,-0.597822,0.662998,-2.342346,-2.019340,-1.777035,0.112653,0.079577,0.139129,0.016577,0.416527,-0.174265,-0.031407,0.203651,-0.309796,0.331051
7059672.58522789,594015.02373940,95,0.343121,1.085744,1.838097,1.799220,1.022115,0.379423,0.134896,0.079664,1.847981,0.173006,-1.319436,0.115041,0.080365,0.145217,0.015120,0.401446,-0.158798,-0.051258,0.209725,-0.310569,0.323925
7102521.39454322,594764.45727989,96,0.217251,0.495181,1.933513,0.931380,0.498210,1.096980,0.607268,0.623365,1.176591,2.051012,0.684397,0.134665,0.085528,0.190387,0.001517,0.283353,-0.040375,-0.220491,0.282084,-0.313610,0.208804
7188215.54566114,596448.78757264,97,1.968732,0.505170,2.034067,0.703815,-1.068780,-0.920823,1.453100,-1.342379,0.824727,0.053455,-0.054660,0.176391,0.089830,0.252290,-0.036197,0.096466,0.252378,-0.504476,0.402931,-0.302609,-0.132415
7214993.93173680,597025.85170723,98,-0.740052,-0.265189,-0.191162,0.478577,-0.911702,-1.481216,-0.402454,1.009713,0.789091,0.185925,-0.206735,0.189987,0.089600,0.261471,-0.050539,0.043267,0.360087,-0.538956,0.394941,-0.297387,-0.211664
7268549.08807772,598252.42110448,99,-0.440147,-0.019152,1.317420,0.268485,-0.454184,1.026442,-0.911717,-0.479026,-0.219144,0.356943,0.377607,0.217762,0.087103,0.263156,-0.081793,-0.089046,0.546012,-0.508344,0.300028,-0.290440,-0.172428
7316746.76760080,599438.91348214,100,-2.369869,0.931252,1.221049,-0.805204,-1.097208,1.621009,-1.482693,2.166660,0.059470,1.884560,0.429568,0.243211,0.082808,0.245227,-0.111539,-0.233884,0.630961,-0.400574,0.158002,-0.306105,0.032602
7386362.09326489,601290.84645806,101,1.575249,-0.488171,-1.106554,-1.936438,-1.746584,-2.822868,-0.055814,-1.051683,-1.990819,-1.002317,-1.259436,0.280227,0.073950,0.188893,-0.150306,-0.429681,0.570196,-0.242848,-0.052907,-0.288423,0.200560
7611240.21732664,608389.39787772,102,-0.102866,-0.901023,0.361718,-0.086966,-2.123605,0.316679,0.034504,0.330753,-0.176580,-0.982992,0.627168,0.393364,0.039898,-0.134878,-0.086950,-0.267273,-0.114631,0.364502,-0.160838,0.313948,-0.413514
7648714.39828363,609738.08776565,103,1.642296,0.562519,0.908775,-0.503521,1.750719,0.987906,-0.721493,1.254223,2.014316,2.071367,-0.838396,0.410049,0.035891,-0.202534,-0.049843,-0.156448,-0.208017,0.381243,-0.185077,0.270848,-0.304713
7680833.74808681,610931.76155940,104,-0.456064,-0.035739,0.170560,1.194498,0.468924,-0.006247,0.909637,-0.647249,-1.101159,-1.517667,1.074212,0.423625,0.033296,-0.264897,-0.016137,-0.065904,-0.266132,0.339532,-0.219226,0.190480,-0.233522
